pwsid,total_violations_12m,total_violations_36m,total_violations_60m,health_based_violations_36m,monitoring_reporting_violations_36m,repeat_violation_count_60m,max_violation_severity,days_since_last_violation,returned_to_compliance_flag,open_violation_flag,violation_trend_direction,compliance_risk_component
OH2130611,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2130712,0,0,0,0,0,0,0.0,8756.0,False,False,stable_or_none,0.0
OH2130812,0,0,0,0,0,0,0.0,9029.0,False,False,stable_or_none,0.0
OH2130912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131212,0,0,0,0,0,0,0.0,10763.0,False,False,stable_or_none,0.0
OH2131312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131412,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH2131512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131612,0,0,0,0,0,0,0.0,4008.0,False,False,stable_or_none,0.0
OH2131712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2131912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132612,0,0,0,0,0,0,0.0,10763.0,False,False,stable_or_none,0.0
OH2132717,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2132912,0,0,0,0,0,0,0.0,3916.0,False,False,stable_or_none,0.0
OH2133012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2133112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2133212,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2133312,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2133412,0,0,0,0,0,0,0.0,6168.0,False,False,stable_or_none,0.0
OH2133512,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH2133612,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH2133712,0,2,4,0,2,2,85.0,902.0,True,False,stable_or_none,45.25
OH2133912,0,0,0,0,0,0,0.0,7963.0,False,False,stable_or_none,0.0
OH2134012,0,0,0,0,0,0,0.0,8207.0,False,False,stable_or_none,0.0
OH2134112,0,0,0,0,0,0,0.0,5560.0,False,False,stable_or_none,0.0
OH2134212,0,0,0,0,0,0,0.0,9668.0,False,False,stable_or_none,0.0
OH2134512,0,0,2,0,0,0,55.0,1665.0,True,True,decreasing,33.75
OH2134712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2134812,0,0,0,0,0,0,0.0,8025.0,False,False,stable_or_none,0.0
OH2134912,0,0,0,0,0,0,0.0,9029.0,False,False,stable_or_none,0.0
OH2135012,0,0,0,0,0,0,0.0,9029.0,False,False,stable_or_none,0.0
OH2135112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2135212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2135312,0,0,0,0,0,0,0.0,7660.0,False,False,stable_or_none,0.0
OH2200012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2200112,0,0,0,0,0,0,0.0,12255.0,False,False,stable_or_none,0.0
OH2200203,0,0,1,0,0,0,25.0,1670.0,False,True,decreasing,26.25
OH2200303,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2200403,0,0,1,0,0,0,25.0,1665.0,False,True,decreasing,26.25
OH2200503,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2200511,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2200603,1,1,1,0,1,0,35.0,354.0,False,True,increasing,36.75
OH2200703,0,0,1,0,0,0,25.0,1665.0,False,True,decreasing,26.25
OH2200803,0,0,0,0,0,0,0.0,2029.0,False,False,stable_or_none,0.0
OH2200903,0,0,0,0,0,0,0.0,6016.0,False,False,stable_or_none,0.0
OH2201011,0,0,0,0,0,0,0.0,5469.0,False,False,stable_or_none,0.0
OH2201111,0,1,1,0,1,0,55.0,536.0,True,False,increasing,21.75
OH2201212,0,0,0,0,0,0,0.0,2784.0,False,False,stable_or_none,0.0
OH2201312,0,0,0,0,0,0,0.0,6930.0,False,False,stable_or_none,0.0
OH2201411,1,1,1,0,1,0,35.0,354.0,False,True,increasing,36.75
OH2201511,1,2,2,0,1,0,35.0,354.0,True,True,increasing,41.75
OH2201603,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2201703,0,0,0,0,0,0,0.0,2029.0,False,False,stable_or_none,0.0
OH2201803,0,0,0,0,0,0,0.0,5619.0,False,False,stable_or_none,0.0
OH2201903,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2230012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2230112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2230212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2230312,0,0,0,0,0,0,0.0,12774.0,False,False,stable_or_none,0.0
OH2230411,1,5,5,2,2,0,85.0,303.0,True,False,increasing,76.25
OH2230512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2230612,0,0,0,0,0,0,0.0,11404.0,False,False,stable_or_none,0.0
OH2230712,0,0,0,0,0,0,0.0,9394.0,False,False,stable_or_none,0.0
OH2230812,0,0,0,0,0,0,0.0,11129.0,False,False,stable_or_none,0.0
OH2230911,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231012,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH2231112,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH2231212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231312,0,0,0,0,0,0,0.0,7841.0,False,False,stable_or_none,0.0
OH2231412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2231911,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232503,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232703,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2232912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233412,0,0,0,0,0,0,0.0,12774.0,False,False,stable_or_none,0.0
OH2233522,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233622,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2233912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234308,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234603,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2234608,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2234712,0,0,0,0,0,0,0.0,12408.0,False,False,stable_or_none,0.0
OH2234812,0,0,0,0,0,0,0.0,7295.0,False,False,stable_or_none,0.0
OH2234912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2235012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2235112,0,0,0,0,0,0,0.0,10398.0,False,False,stable_or_none,0.0
OH2235212,0,0,0,0,0,0,0.0,12408.0,False,False,stable_or_none,0.0
OH2235312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2235408,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2235512,0,0,0,0,0,0,0.0,10763.0,False,False,stable_or_none,0.0
OH2235612,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
OH2235712,0,0,0,0,0,0,0.0,10673.0,False,False,stable_or_none,0.0
OH2235713,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2300012,1,1,2,0,1,0,35.0,354.0,False,True,stable_or_none,36.75
OH2300112,0,3,3,0,0,2,25.0,549.0,True,True,increasing,49.25
OH2300212,1,1,4,0,1,2,35.0,354.0,False,True,decreasing,44.75
OH2300312,0,0,0,0,0,0,0.0,3977.0,False,False,stable_or_none,0.0
OH2300412,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2300422,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2300512,0,0,0,0,0,0,0.0,2714.0,False,False,stable_or_none,0.0
OH2300612,0,0,0,0,0,0,0.0,11251.0,False,False,stable_or_none,0.0
OH2300712,0,1,3,0,0,2,25.0,997.0,True,True,decreasing,39.25
OH2300812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2300912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2301012,0,0,0,0,0,0,0.0,2776.0,False,False,stable_or_none,0.0
OH2301112,0,4,10,1,1,5,85.0,578.0,True,True,decreasing,96.25
OH2301212,0,0,1,0,0,0,25.0,1679.0,False,True,decreasing,26.25
OH2301312,0,0,0,0,0,0,0.0,15238.0,False,False,stable_or_none,0.0
OH2301412,0,0,2,0,0,2,25.0,1336.0,True,True,decreasing,34.25
OH2301512,0,0,0,0,0,0,0.0,2063.0,False,False,stable_or_none,0.0
OH2301603,0,0,0,0,0,0,0.0,12012.0,False,False,stable_or_none,0.0
OH2301612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2301712,0,0,1,0,0,0,25.0,1402.0,True,False,decreasing,6.25
OH2301812,0,0,0,0,0,0,0.0,6199.0,False,False,stable_or_none,0.0
OH2301912,0,0,0,0,0,0,0.0,13906.0,False,False,stable_or_none,0.0
OH2302012,0,0,0,0,0,0,0.0,5499.0,False,False,stable_or_none,0.0
OH2302112,0,0,0,0,0,0,0.0,5103.0,False,False,stable_or_none,0.0
OH2302212,6,11,11,0,6,10,55.0,182.0,True,True,increasing,100.0
OH2302312,0,0,0,0,0,0,0.0,6564.0,False,False,stable_or_none,0.0
OH2302412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2302512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2302612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2302712,0,0,0,0,0,0,0.0,4523.0,False,False,stable_or_none,0.0
OH2302812,0,0,1,0,0,0,25.0,1816.0,True,False,decreasing,6.25
OH2302903,0,6,9,0,5,4,55.0,536.0,True,False,increasing,74.75
OH2303003,0,0,0,0,0,0,0.0,12012.0,False,False,stable_or_none,0.0
OH2303103,1,5,6,1,1,4,85.0,249.0,True,True,increasing,97.25
OH2303212,0,0,0,0,0,0,0.0,6199.0,False,False,stable_or_none,0.0
OH2330012,0,0,1,0,0,0,55.0,1816.0,True,False,decreasing,13.75
OH2330112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2330212,0,4,4,0,3,2,55.0,455.0,True,True,increasing,70.75
OH2330312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2330412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2330512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2330612,0,0,0,0,0,0,0.0,5469.0,False,False,stable_or_none,0.0
OH2330712,0,0,0,0,0,0,0.0,4373.0,False,False,stable_or_none,0.0
OH2330812,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH2330912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2331012,0,1,2,0,1,2,35.0,754.0,True,False,stable_or_none,24.75
OH2331112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2331212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2331312,0,0,0,0,0,0,0.0,8756.0,False,False,stable_or_none,0.0
OH2331412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2331512,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH2331612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2331712,0,1,3,0,0,2,35.0,1081.0,True,True,decreasing,41.75
OH2331812,0,0,0,0,0,0,0.0,10033.0,False,False,stable_or_none,0.0
OH2331912,0,0,0,0,0,0,0.0,8572.0,False,False,stable_or_none,0.0
OH2332012,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH2332112,0,0,0,0,0,0,0.0,4554.0,False,False,stable_or_none,0.0
OH2332212,0,0,0,0,0,0,0.0,4950.0,False,False,stable_or_none,0.0
OH2332312,0,0,2,0,0,0,90.0,1420.0,True,False,decreasing,22.5
OH2332412,0,0,0,0,0,0,0.0,9029.0,False,False,stable_or_none,0.0
OH2332512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2332612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2332712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2332812,0,0,0,0,0,0,0.0,2181.0,False,False,stable_or_none,0.0
OH2332912,0,0,0,0,0,0,0.0,3246.0,False,False,stable_or_none,0.0
OH2333012,0,0,0,0,0,0,0.0,2108.0,False,False,stable_or_none,0.0
OH2333112,0,0,0,0,0,0,0.0,10673.0,False,False,stable_or_none,0.0
OH2333212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2333312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2333412,0,0,1,0,0,0,85.0,1334.0,True,False,decreasing,21.25
OH2333512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2333612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2333712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2333812,0,0,0,0,0,0,0.0,8482.0,False,False,stable_or_none,0.0
OH2333912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2334012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2334112,0,0,0,0,0,0,0.0,3034.0,False,False,stable_or_none,0.0
OH2334212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2334312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2334412,0,0,0,0,0,0,0.0,4738.0,False,False,stable_or_none,0.0
OH2334512,0,0,1,0,0,0,55.0,1724.0,False,False,decreasing,13.75
OH2334612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2334712,0,0,1,0,0,0,35.0,1542.0,False,True,decreasing,28.75
OH2334812,0,0,0,0,0,0,0.0,8847.0,False,False,stable_or_none,0.0
OH2334912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335512,0,0,1,0,0,0,55.0,1816.0,True,False,decreasing,13.75
OH2335612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2335912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2336012,0,0,0,0,0,0,0.0,2789.0,False,False,stable_or_none,0.0
OH2336112,0,0,0,0,0,0,0.0,6290.0,False,False,stable_or_none,0.0
OH2336212,0,0,0,0,0,0,0.0,4258.0,False,False,stable_or_none,0.0
OH2336312,0,0,0,0,0,0,0.0,4919.0,False,False,stable_or_none,0.0
OH2336412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2336512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2336612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2336712,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH2336812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2336912,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH2337012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2337112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2337212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2337312,0,0,0,0,0,0,0.0,10763.0,False,False,stable_or_none,0.0
OH2337412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2337512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2337612,0,0,0,0,0,0,0.0,6533.0,False,False,stable_or_none,0.0
OH2337719,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH2337812,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH2337912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338012,0,0,0,0,0,0,0.0,4919.0,False,False,stable_or_none,0.0
OH2338112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2338812,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH2338912,0,0,0,0,0,0,0.0,3916.0,False,False,stable_or_none,0.0
OH2339012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339122,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339222,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339312,0,0,0,0,0,0,0.0,12774.0,False,False,stable_or_none,0.0
OH2339322,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339422,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339522,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2339612,0,0,0,0,0,0,0.0,6380.0,False,False,stable_or_none,0.0
OH2339712,0,0,0,0,0,0,0.0,9302.0,False,False,stable_or_none,0.0
OH2339812,0,0,0,0,0,0,0.0,9029.0,False,False,stable_or_none,0.0
OH2339912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340212,0,0,0,0,0,0,0.0,6015.0,False,False,stable_or_none,0.0
OH2340312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340612,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH2340712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2340812,0,3,3,1,2,0,85.0,612.0,True,False,increasing,54.25
OH2340912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341412,0,0,0,0,0,0,0.0,6290.0,False,False,stable_or_none,0.0
OH2341512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341612,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH2341712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2341812,0,0,0,0,0,0,0.0,12621.0,False,False,stable_or_none,0.0
OH2341912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2342012,0,0,0,0,0,0,0.0,7963.0,False,False,stable_or_none,0.0
OH2342112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2342212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2342312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2342412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2342512,0,0,0,0,0,0,0.0,5103.0,False,False,stable_or_none,0.0
OH2342612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2342712,0,0,0,0,0,0,0.0,7111.0,False,False,stable_or_none,0.0
OH2342812,0,0,0,0,0,0,0.0,9668.0,False,False,stable_or_none,0.0
OH2342919,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2343012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2343112,0,1,4,0,1,3,55.0,628.0,True,True,decreasing,53.75
OH2343212,0,1,7,0,1,7,55.0,933.0,True,False,decreasing,49.75
OH2343312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2343412,0,0,0,0,0,0,0.0,6746.0,False,False,stable_or_none,0.0
OH2343712,0,0,0,0,0,0,0.0,9121.0,False,False,stable_or_none,0.0
OH2343812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2343912,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2344012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2344112,0,0,0,0,0,0,0.0,12043.0,False,False,stable_or_none,0.0
OH2344712,0,0,0,0,0,0,0.0,11859.0,False,False,stable_or_none,0.0
OH2344812,0,0,0,0,0,0,0.0,4829.0,False,False,stable_or_none,0.0
OH2344912,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH2345112,0,0,0,0,0,0,0.0,9394.0,False,False,stable_or_none,0.0
OH2345212,0,0,0,0,0,0,0.0,7203.0,False,False,stable_or_none,0.0
OH2345312,0,0,0,0,0,0,0.0,2424.0,False,False,stable_or_none,0.0
OH2345512,0,0,0,0,0,0,0.0,6076.0,False,False,stable_or_none,0.0
OH2345612,0,0,0,0,0,0,0.0,7568.0,False,False,stable_or_none,0.0
OH2345622,0,0,0,0,0,0,0.0,5103.0,False,False,stable_or_none,0.0
OH2345712,0,0,0,0,0,0,0.0,4008.0,False,False,stable_or_none,0.0
OH2345812,0,0,4,0,0,2,55.0,1298.0,True,True,decreasing,41.75
OH2345912,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH2346012,0,0,0,0,0,0,0.0,8847.0,False,False,stable_or_none,0.0
OH2346112,0,0,0,0,0,0,0.0,8756.0,False,False,stable_or_none,0.0
OH2346212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2346312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2346412,0,0,0,0,0,0,0.0,8391.0,False,False,stable_or_none,0.0
OH2346603,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH2346712,0,0,0,0,0,0,0.0,5103.0,False,False,stable_or_none,0.0
OH2346812,0,0,0,0,0,0,0.0,4727.0,False,False,stable_or_none,0.0
OH2346912,0,0,0,0,0,0,0.0,3473.0,False,False,stable_or_none,0.0
OH2347112,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH2347212,0,0,0,0,0,0,0.0,5011.0,False,False,stable_or_none,0.0
OH2347312,0,0,0,0,0,0,0.0,8756.0,False,False,stable_or_none,0.0
OH2347412,0,0,0,0,0,0,0.0,9212.0,False,False,stable_or_none,0.0
OH2347512,0,0,0,0,0,0,0.0,2850.0,False,False,stable_or_none,0.0
OH2347612,0,0,0,0,0,0,0.0,6015.0,False,False,stable_or_none,0.0
OH2347712,0,0,0,0,0,0,0.0,6472.0,False,False,stable_or_none,0.0
OH2347812,0,1,2,0,1,2,55.0,902.0,True,False,stable_or_none,29.75
OH2347912,0,0,0,0,0,0,0.0,3916.0,False,False,stable_or_none,0.0
OH2348012,0,0,0,0,0,0,0.0,4919.0,False,False,stable_or_none,0.0
OH2348212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2348312,0,0,0,0,0,0,0.0,7295.0,False,False,stable_or_none,0.0
OH2348412,0,0,0,0,0,0,0.0,7751.0,False,False,stable_or_none,0.0
OH2348512,0,0,0,0,0,0,0.0,3825.0,False,False,stable_or_none,0.0
OH2348612,0,0,0,0,0,0,0.0,5469.0,False,False,stable_or_none,0.0
OH2348712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2348812,0,0,0,0,0,0,0.0,5925.0,False,False,stable_or_none,0.0
OH2348912,0,0,0,0,0,0,0.0,4950.0,False,False,stable_or_none,0.0
OH2349012,0,0,0,0,0,0,0.0,4829.0,False,False,stable_or_none,0.0
OH2349112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2349212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH2349312,0,0,0,0,0,0,0.0,8694.0,False,False,stable_or_none,0.0
OH2349412,0,0,0,0,0,0,0.0,2789.0,False,False,stable_or_none,0.0
OH2349512,0,0,0,0,0,0,0.0,7203.0,False,False,stable_or_none,0.0
